Date,ACN,ADBE,AKAM,AMD,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CDAY,CSCO,CTSH,GLW,DXC,ENPH,EPAM,FFIV,FSLR,FTNT,IT,GEN,HPQ,IBM,INTC,INTU,JNPR,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PAYC,PTC,QRVO,QCOM,ROP,CRM,STX,NOW,SWKS,SEDG,SNPS,TEL,TER,TXN,TRMB,VRSN,WDC,ZBRA
2015-01-15,76.838623046875,70.29000091552734,58.630001068115234,2.5199999809265137,23.953880310058594,44.154483795166016,80.83000183105469,24.001718521118164,20.850439071655273,15.802499771118164,55.709999084472656,79.47344970703125,17.729999542236328,32.34661865234375,,21.304691314697266,49.93177795410156,18.55838966369629,20.895973205566406,10.270000457763672,45.40999984741211,124.22000122070312,40.15999984741211,6.053999900817871,81.91999816894531,9.922664642333984,13.451349258422852,103.15023803710938,28.447996139526367,79.40955352783203,17.513940811157227,34.470001220703125,55.55257797241211,67.51018524169922,19.0328426361084,29.003679275512695,39.5950927734375,42.426666259765625,54.70439529418945,31.14816665649414,4.706851482391357,71.60038757324219,9.680000305175781,37.47028732299805,23.610000610351562,33.540000915527344,64.38999938964844,55.55235290527344,139.12356567382812,55.11000061035156,40.4405632019043,63.630001068115234,62.74147033691406,,41.72999954223633,53.25327682495117,17.063730239868164,42.1407356262207,24.760000228881836,55.56999969482422,87.94282531738281,81.27999877929688
2015-01-16,77.46607971191406,71.7300033569336,59.220001220703125,2.390000104904175,24.179916381835938,44.9583625793457,82.69000244140625,23.815223693847656,20.975555419921875,16.135000228881836,56.849998474121094,81.43443298339844,18.329999923706055,32.70316696166992,,21.51454734802246,51.04467010498047,18.679319381713867,21.07356834411621,10.779999732971191,47.45000076293945,126.29000091552734,40.720001220703125,6.184000015258789,83.91999816894531,10.209466934204102,13.504179000854492,104.86532592773438,28.652376174926758,80.66026306152344,17.71044921875,34.959999084472656,56.3501091003418,68.30255889892578,19.195514678955078,28.696813583374023,40.256752014160156,43.36228942871094,55.25651931762695,31.383024215698242,4.793303966522217,72.81538391113281,9.84000015258789,38.243778228759766,23.489999771118164,34.06999969482422,65.80999755859375,55.482322692871094,138.9995574951172,56.63999938964844,41.17430877685547,63.959999084472656,64.95805358886719,,42.40999984741211,53.85114669799805,17.46799659729004,42.86467361450195,24.739999771118164,56.65999984741211,89.3455581665039,82.91000366210938
2015-01-20,77.23080444335938,71.48999786376953,59.650001525878906,2.240000009536743,24.147619247436523,45.54450988769531,82.5,24.42863655090332,21.118555068969727,16.36750030517578,57.099998474121094,82.25801849365234,18.139999389648438,32.4654655456543,,21.817678451538086,51.56401824951172,18.663196563720703,21.10037612915039,10.600000381469727,46.529998779296875,126.25,39.83000183105469,6.208000183105469,84.16999816894531,10.229386329650879,13.602800369262695,104.73851013183594,28.369401931762695,81.59361267089844,17.78413963317871,34.91999816894531,57.2473258972168,69.11254119873047,19.375316619873047,29.369937896728516,40.3873405456543,43.21406555175781,55.23063278198242,31.20484733581543,4.807712554931641,73.62847137451172,9.960000038146973,38.58658218383789,23.239999771118164,34.18000030517578,67.95999908447266,56.408447265625,139.27606201171875,57.290000915527344,40.98600387573242,64.83000183105469,66.46216583251953,,42.16999816894531,53.031211853027344,17.552608489990234,43.28294372558594,24.59000015258789,56.15999984741211,89.53032684326172,82.1500015258789
2015-01-21,76.98678588867188,71.54000091552734,60.27000045776367,2.450000047683716,24.876434326171875,45.70362091064453,82.94999694824219,24.615127563476562,21.73522186279297,16.06999969482422,57.54999923706055,82.65804290771484,18.34000015258789,32.410621643066406,,21.63890838623047,51.267242431640625,18.776063919067383,20.94288444519043,10.430000305175781,46.40999984741211,125.94999694824219,41.400001525878906,6.23799991607666,84.33999633789062,10.205487251281738,13.585188865661621,101.4952621459961,28.675960540771484,80.64158630371094,17.88239288330078,35.7400016784668,57.66270446777344,70.4684066772461,19.76487159729004,30.181642532348633,39.9781608581543,43.03807067871094,55.48081970214844,31.188655853271484,4.8749518394470215,74.11446380615234,9.930000305175781,38.22620391845703,25.260000228881836,34.16999816894531,68.83999633789062,55.715789794921875,140.71615600585938,57.709999084472656,41.096397399902344,65.5199966430664,67.99266815185547,,42.43000030517578,53.58638000488281,17.80645179748535,43.6609992980957,24.690000534057617,56.369998931884766,89.5639419555664,82.7300033569336
2015-01-22,77.9976806640625,73.4800033569336,60.63999938964844,2.4700000286102295,25.25928497314453,45.84598159790039,84.63999938964844,25.255504608154297,22.00333023071289,15.875,58.27000045776367,82.51685333251953,18.360000610351562,32.675743103027344,,22.151901245117188,52.1019172668457,19.122713088989258,21.298076629638672,11.010000228881836,46.81999969482422,113.4000015258789,41.900001525878906,6.285999774932861,85.91999816894531,10.631708145141602,14.110000610351562,103.69749450683594,29.01397705078125,82.8722915649414,18.054344177246094,35.779998779296875,58.942039489746094,71.1903076171875,19.923269271850586,30.577594757080078,41.031578063964844,43.54754638671875,56.38666534423828,32.120025634765625,4.959003925323486,73.89016723632812,10.130000114440918,38.71841049194336,26.280000686645508,34.959999084472656,70.61000061035156,55.96485137939453,143.2720489501953,58.0,41.518463134765625,66.13999938964844,69.77825164794922,,43.16999816894531,53.63763427734375,18.00387954711914,44.21599578857422,25.469999313354492,56.20000076293945,88.43840026855469,84.95999908447266
2015-01-23,77.7536849975586,74.05999755859375,61.02000045776367,2.450000047683716,25.328479766845703,45.64500427246094,84.70999908447266,25.385826110839844,21.547536849975586,15.852499961853027,58.189998626708984,83.9130630493164,18.450000762939453,32.675743103027344,,21.926494598388672,51.990631103515625,19.227521896362305,21.59630584716797,11.84000015258789,46.38999938964844,114.8499984741211,42.540000915527344,6.386000156402588,85.5999984741211,10.615771293640137,14.117046356201172,104.01779174804688,28.652376174926758,83.46031188964844,18.021587371826172,34.869998931884766,54.19844436645508,70.80291748046875,19.914709091186523,30.636991500854492,41.07512283325195,44.464630126953125,56.49018478393555,31.974239349365234,4.973412990570068,74.98367309570312,10.069999694824219,38.84146499633789,27.040000915527344,34.869998931884766,73.37000274658203,56.17497634887695,142.76657104492188,58.619998931884766,41.5444221496582,68.73999786376953,71.12401580810547,,43.52000045776367,53.71449279785156,17.872255325317383,44.28840255737305,25.559999465942383,56.810001373291016,89.1187515258789,84.19000244140625
2015-01-26,77.63168334960938,72.73999786376953,61.16999816894531,2.609999895095825,25.273128509521484,45.770606994628906,85.11000061035156,25.41278648376465,21.663726806640625,16.087499618530273,58.22999954223633,83.71696472167969,18.579999923706055,32.630027770996094,,21.739957809448242,52.02772521972656,19.275890350341797,21.341636657714844,12.109999656677246,47.29999923706055,114.30000305175781,44.16999816894531,6.489999771118164,85.63999938964844,10.591875076293945,13.680290222167969,104.34484100341797,28.1492919921875,83.4043197631836,18.13622283935547,34.33000183105469,54.364593505859375,71.47206115722656,20.030290603637695,30.70628547668457,40.92711639404297,44.31643295288086,56.68861770629883,31.504512786865234,4.951799392700195,73.94625854492188,10.15999984741211,38.58658218383789,27.40999984741211,34.91999816894531,73.1500015258789,56.509639739990234,148.48870849609375,59.779998779296875,38.349700927734375,68.01000213623047,72.5489730834961,,44.02000045776367,53.94510269165039,18.201311111450195,44.28034591674805,25.739999771118164,55.810001373291016,84.81822204589844,84.54000091552734
2015-01-27,75.08695983886719,71.45999908447266,60.290000915527344,2.700000047683716,25.05632781982422,44.69040298461914,83.30000305175781,24.52300453186035,21.064924240112305,15.904999732971191,56.150001525878906,82.19525146484375,18.350000381469727,31.642627716064453,,20.908283233642578,51.24869918823242,19.936965942382812,21.026660919189453,12.130000114440918,46.61000061035156,113.19000244140625,43.720001220703125,6.489999771118164,84.43000030517578,10.332955360412598,13.158998489379883,102.54967498779297,26.875850677490234,82.55494689941406,17.874208450317383,33.72999954223633,52.62001037597656,70.56523132324219,19.602201461791992,29.350139617919922,37.13997268676758,44.21453094482422,56.02433395385742,30.832307815551758,4.714056968688965,72.92752838134766,10.029999732971191,38.147090911865234,28.1200008392334,34.290000915527344,73.75,55.85588455200195,149.90013122558594,57.790000915527344,37.057533264160156,67.91000366210938,71.70453643798828,,43.689998626708984,55.20063400268555,17.750043869018555,44.103389739990234,25.049999237060547,54.849998474121094,82.0043716430664,84.61000061035156
2015-01-28,73.51827239990234,70.25,58.9900016784668,2.630000114440918,24.894880294799805,44.321956634521484,81.5999984741211,25.909364700317383,20.895118713378906,16.357500076293945,54.59000015258789,82.3599853515625,18.1200008392334,31.606061935424805,,20.838336944580078,50.478939056396484,19.525814056396484,20.768640518188477,12.09000015258789,47.5,112.83999633789062,42.70000076293945,6.28000020980835,84.55999755859375,10.109884262084961,13.088556289672852,101.13493347167969,26.55356216430664,81.66828918457031,18.545616149902344,33.34000015258789,52.1381721496582,70.1866455078125,19.56795883178711,28.805702209472656,35.86019515991211,44.31643295288086,55.075355529785156,30.783708572387695,4.637207984924316,73.95560455322266,10.100000381469727,37.52301788330078,28.760000228881836,32.900001525878906,75.5,55.248844146728516,147.40147399902344,56.349998474121094,37.356224060058594,68.91000366210938,71.97721862792969,,43.36000061035156,57.60920715332031,17.618412017822266,43.65822219848633,24.579999923706055,54.29999923706055,83.85227966308594,84.18000030517578
2015-01-29,74.63377380371094,71.63999938964844,59.95000076293945,2.609999895095825,25.351543426513672,44.57316970825195,82.16999816894531,26.716014862060547,21.109615325927734,15.864999771118164,55.36000061035156,83.56006622314453,18.010000228881836,31.77977180480957,,21.15700912475586,51.452720642089844,19.179155349731445,21.056812286376953,12.979999542236328,47.810001373291016,113.9800033569336,42.36000061035156,5.843999862670898,85.93000030517578,10.197522163391113,13.2928466796875,103.75756072998047,26.89156723022461,82.55494689941406,18.594743728637695,33.68000030517578,52.66156005859375,70.31871795654297,19.627885818481445,29.409528732299805,36.5740966796875,45.27983474731445,55.06671142578125,30.82421112060547,4.750077724456787,74.64720916748047,10.029999732971191,37.67245864868164,27.399999618530273,33.9900016784668,75.76000213623047,49.56752395629883,149.18487548828125,58.099998474121094,38.115936279296875,73.87999725341797,74.05305480957031,,43.7400016784668,57.711692810058594,17.50560188293457,44.24907302856445,24.59000015258789,54.689998626708984,84.88539123535156,83.66999816894531
2015-01-30,73.2306900024414,70.12999725341797,58.15999984741211,2.569999933242798,24.77495002746582,43.63533020019531,80.66999816894531,26.325040817260742,20.412513732910156,15.779999732971191,54.0099983215332,80.69706726074219,17.989999771118164,31.322641372680664,,20.496341705322266,50.20073318481445,19.163028717041016,20.33302879333496,12.390000343322754,48.93000030517578,111.62000274658203,42.31999969482422,5.980000019073486,84.22000122070312,9.86689567565918,12.725767135620117,102.30938720703125,25.97186279296875,81.03360748291016,18.611116409301758,33.38999938964844,51.066497802734375,67.29887390136719,19.30681610107422,28.973981857299805,35.17242431640625,43.9921989440918,53.841670989990234,30.613636016845703,4.6107940673828125,74.15185546875,10.010000228881836,36.81985855102539,26.170000076293945,33.40999984741211,73.87000274658203,48.61025619506836,147.19171142578125,56.45000076293945,36.64844512939453,72.9000015258789,73.05035400390625,,42.9900016784668,56.70384216308594,17.016721725463867,43.26163101196289,23.84000015258789,54.47999954223633,81.66840362548828,83.45999908447266
2015-02-02,74.79937744140625,71.11000061035156,58.4900016784668,2.6700000762939453,25.019428253173828,43.79440689086914,81.26000213623047,26.65534019470215,20.43038558959961,15.664999961853027,54.119998931884766,80.33625793457031,17.899999618530273,31.331785202026367,,20.853878021240234,50.3676643371582,19.469385147094727,20.5474796295166,13.170000076293945,46.7400016784668,112.61000061035156,45.47999954223633,6.00600004196167,83.08999633789062,9.934614181518555,12.845523834228516,103.2103271484375,26.45136833190918,82.39630126953125,18.471920013427734,34.33000183105469,51.3988037109375,67.49260711669922,19.165550231933594,28.15237808227539,35.938541412353516,43.93663024902344,54.18675231933594,31.01049041748047,4.7116546630859375,72.77798461914062,9.9399995803833,37.51423263549805,26.09000015258789,33.459999084472656,68.72000122070312,50.99952697753906,150.01461791992188,57.279998779296875,37.53154373168945,72.98999786376953,72.14434051513672,,43.189998626708984,57.113826751708984,16.91330337524414,43.294010162353516,23.8700008392334,55.209999084472656,82.6679458618164,84.06999969482422
2015-02-03,76.62074279785156,71.91999816894531,60.119998931884766,2.759999990463257,25.17626190185547,45.19282913208008,83.27999877929688,26.659832000732422,20.957683563232422,15.677499771118164,54.91999816894531,80.94808959960938,18.239999771118164,32.24605178833008,,21.079288482666016,51.10031509399414,19.630619049072266,20.79209327697754,13.65999984741211,47.459999084472656,112.3499984741211,48.15999984741211,6.104000091552734,84.62000274658203,10.145733833312988,13.303413391113281,105.75288391113281,26.490676879882812,84.46833801269531,19.0123291015625,34.04999923706055,52.7280158996582,68.34658813476562,19.51658821105957,28.65721893310547,36.21714782714844,44.95560836791992,55.22200012207031,31.796072006225586,4.829324722290039,74.52571105957031,10.25,37.8306770324707,27.579999923706055,34.599998474121094,68.5199966430664,52.112449645996094,152.26527404785156,58.61000061035156,38.47308349609375,72.6500015258789,72.47913360595703,,44.220001220703125,58.23268127441406,17.477394104003906,44.062923431396484,24.489999771118164,57.34000015258789,84.57463073730469,86.62999725341797
2015-02-04,76.11528778076172,72.27999877929688,59.95000076293945,2.8499999046325684,25.171646118164062,45.033721923828125,82.52999877929688,26.864307403564453,21.109615325927734,15.21500015258789,56.439998626708984,82.20309448242188,18.100000381469727,32.1180534362793,,20.74506187438965,53.67851638793945,19.566123962402344,20.986446380615234,13.300000190734863,50.5099983215332,110.0999984741211,46.97999954223633,6.205999851226807,85.33999633789062,10.197522163391113,13.349197387695312,104.74520111083984,26.601520538330078,84.50567626953125,18.619312286376953,34.209999084472656,52.47047805786133,68.1792984008789,19.833370208740234,28.73641014099121,36.42610168457031,44.27936935424805,55.16162872314453,31.520700454711914,4.841331958770752,74.53507232666016,10.390000343322754,37.28569793701172,27.079999923706055,34.25,68.33000183105469,52.112449645996094,150.79661560058594,58.9900016784668,38.91462707519531,74.61000061035156,72.50557708740234,,44.16999816894531,58.05335235595703,17.5620059967041,44.208614349365234,25.40999984741211,56.880001068115234,87.38849639892578,86.5
2015-02-05,77.10006713867188,73.0999984741211,60.4900016784668,3.309999942779541,25.480697631835938,46.01344299316406,83.73999786376953,27.056053161621094,21.413475036621094,15.125,56.22999954223633,83.3012466430664,17.209999084472656,32.41975784301758,,21.18810272216797,53.455936431884766,19.735416412353516,21.26121711730957,13.579999923706055,51.38999938964844,111.08000183105469,46.900001525878906,6.3460001945495605,79.05000305175781,10.3449068069458,13.366811752319336,105.3791732788086,26.870697021484375,85.5976791381836,19.02870750427246,34.61000061035156,52.561866760253906,68.6987533569336,20.993494033813477,29.191755294799805,36.957149505615234,44.029266357421875,55.213382720947266,31.415420532226562,4.9205803871154785,73.1518325805664,10.270000457763672,37.93614959716797,28.0,34.220001220703125,67.38999938964844,52.8829231262207,154.60182189941406,59.2599983215332,39.22629928588867,74.22000122070312,71.712646484375,,44.11000061035156,59.146575927734375,17.787647247314453,44.767093658447266,26.350000381469727,56.95000076293945,87.44725799560547,86.95999908447266
2015-02-06,76.82119750976562,72.54000091552734,61.130001068115234,3.0299999713897705,25.393056869506836,46.06369400024414,84.02999877929688,26.828218460083008,21.663726806640625,14.177499771118164,57.06999969482422,82.15605163574219,17.1299991607666,32.895172119140625,,21.17255401611328,53.27046203613281,19.51775550842285,21.78729820251465,13.859999656677246,51.0099983215332,111.98999786376953,46.900001525878906,6.361999988555908,78.66999816894531,9.870879173278809,13.366811752319336,105.31867980957031,26.364004135131836,81.97627258300781,19.184274673461914,35.08000183105469,52.0135612487793,68.79558563232422,20.82225227355957,28.61762237548828,36.92233657836914,44.65916442871094,55.78276062011719,31.48021697998047,4.898967742919922,76.90897369384766,11.390000343322754,37.777931213378906,28.049999237060547,33.95000076293945,65.88999938964844,51.637699127197266,153.6576690673828,59.16999816894531,39.27216720581055,74.94000244140625,71.74790954589844,,43.869998931884766,58.63412857055664,17.80645179748535,43.99817657470703,26.440000534057617,59.970001220703125,86.85089111328125,87.1500015258789
2015-02-09,76.13272094726562,72.33000183105469,60.959999084472656,3.0399999618530273,25.277740478515625,45.6868896484375,83.79000091552734,27.006425857543945,21.011308670043945,15.0,57.34000015258789,80.19508361816406,17.15999984741211,32.95916748046875,,21.079288482666016,53.27973556518555,19.541934967041016,21.72698402404785,14.470000267028809,51.0,110.44999694824219,46.33000183105469,6.297999858856201,77.91999816894531,9.858928680419922,13.257623672485352,104.66683959960938,26.07107162475586,81.98560333251953,18.955015182495117,34.970001220703125,51.681270599365234,68.3906021118164,20.496904373168945,28.063283920288086,36.87881088256836,43.881038665771484,58.47443389892578,31.46400260925293,4.894164085388184,75.67527770996094,11.539999961853027,38.147090911865234,29.760000228881836,33.66999816894531,63.7400016784668,52.22919464111328,154.40151977539062,57.97999954223633,39.57356262207031,72.87999725341797,69.66876983642578,,43.70000076293945,59.12949752807617,17.844051361083984,43.92531967163086,26.489999771118164,60.59000015258789,86.17892456054688,87.43000030517578
